,company_id,preview,review,date,rating,likes
506,entertainment/netflix,"I contacted Netflix customer service to ask why I was getting double charged on my account, and again on a different account. Not only were they NOT helpful, they were rude and gave me attitude, telling me that I was mistaken and had to take it up with m","I contacted Netflix customer service to ask why I was getting double charged on my account, and again on a different account. Not only were they NOT helpful, they were rude and gave me attitude, telling me that I was mistaken and had to take it up with my bank. Terrible company... Triple charged for over a year on a card that wasn't even designated for payment and no refund. I'm livid. They'll never get my business back.",2019-03-17,1,9 
507,entertainment/netflix,I am unsure why I still subscribe but with price increase next month may cancel. I have had a couple of Netflix shows I liked but few and far between. Shows for other programs are slow to release. I find myself watching Hulu and Amazon Prime Video on a m,I am unsure why I still subscribe but with price increase next month may cancel. I have had a couple of Netflix shows I liked but few and far between. Shows for other programs are slow to release. I find myself watching Hulu and Amazon Prime Video on a more regular basis.,2019-03-17,2,5 
508,entertainment/netflix,"I was a customer of this service for years. I never had a problem returning DVDs, typically showing returned within a few days. The new release DVDs weren't usually available until a few weeks after being publicly released so I found I didn't use the ser","I was a customer of this service for years. I never had a problem returning DVDs, typically showing returned within a few days. The new release DVDs weren't usually available until a few weeks after being publicly released so I found I didn't use the service as much as I wanted so decided to cancel. I followed all directions and requested no further DVDs be sent. Netflix noted they sent a DVD after cancel, I listed this as never received and I returned my last DVD in time. Netflix has charged me for nonreturn of a DVD after canceling. After researching online this appears to be Netflix's standard business practice. Buyer beware, if canceling, clear your queue and return all DVDs where Netflix acknowledges receipt and then cancel so you are not charged for a ""nonreturned"" DVD. I was planning to activate streaming service, after this dishonest business practice Netflix will never receive another dime from me.",2019-03-16,1,6 
509,entertainment/netflix,"Because I have put popular movies at the top of my DVD queue, for the past 3 weeks they've been mailing me the 7th or 8th choice in my queue. Then when I go to my queue, I see that the top 6 are supposedly ready to ship. Either they lie or their system d","Because I have put popular movies at the top of my DVD queue, for the past 3 weeks they've been mailing me the 7th or 8th choice in my queue. Then when I go to my queue, I see that the top 6 are supposedly ready to ship. Either they lie or their system does not work as advertised. They should give up on DVD mailing and start streaming everything instead of just the stuff you don't want to see. The DVD service is frustrating and seems unfair or too random. Hard to tell why the experience is so bad.",2019-03-15,2,9 
510,entertainment/netflix,The customer service has so much attitude. I only asked about why I was getting charged twice on the account and if they could do a courtesy of canceling the old account with no charge. If Netflix can’t refund me then it’s fine but the attitude of the cu,"The customer service has so much attitude. I only asked about why I was getting charged twice on the account and if they could do a courtesy of canceling the old account with no charge. If Netflix can’t refund me then it’s fine but the attitude of the customer service person was very childlike, had to have the last word with a very stern tone In his voice and use the word like “damn!”. What is going on Netflix with your customer service?! Offended greatly!",2019-03-15,1,6 
511,entertainment/netflix,Movies which are available on UK or US Netflix are not available on Australian Netflix. Why this discrimination? The movies released a long time ago and old classics are not available. They should make the choice wider and new movies when added should be,Movies which are available on UK or US Netflix are not available on Australian Netflix. Why this discrimination? The movies released a long time ago and old classics are not available. They should make the choice wider and new movies when added should be available to all.,2019-03-13,1,5 
512,entertainment/netflix,Netflix customer service default response to subscriber feedback is to send over some links of irrelevant info. They do not show understanding and fail to truly listen and understand what you are complaining about. Whether it's the fact that subtitles de,"Netflix customer service default response to subscriber feedback is to send over some links of irrelevant info. They do not show understanding and fail to truly listen and understand what you are complaining about. Whether it's the fact that subtitles default to on because Netflix designed their apps that way, shrinking credits, pop ups appearing over playing content, auto-playing trailer-advertisements. They communicate that they don't really care about your feedback/complaint and can't wait to get rid of you. Over and over again this is my experience with the company. They express a lack of concern and care and nothing ever improves on the things you report.",2019-03-11,1,7 
513,entertainment/netflix,I tried Netflix first before any other streaming services. I initially thought it was great. But after realizing there are free options out there I found Netflix to be over priced for what they offer.,I tried Netflix first before any other streaming services. I initially thought it was great. But after realizing there are free options out there I found Netflix to be over priced for what they offer.,2019-03-08,3,3 
514,entertainment/netflix,The only thing I dont like about is that they don't update it as much as they should. That's the only thing we dont like. But we love it anyway. The fact that we can watch it with out ads is wonderful. It is easy to use.,The only thing I dont like about is that they don't update it as much as they should. That's the only thing we dont like. But we love it anyway. The fact that we can watch it with out ads is wonderful. It is easy to use.,2019-03-07,4,0
515,entertainment/netflix,"Netflix typically increases its costs on an annual basis, but the increase is worth having the new programming available. Netflix has original shows, a lot of documentaries, and movies that are not only highly rated, but have won Academy Awards for Best ","Netflix typically increases its costs on an annual basis, but the increase is worth having the new programming available. Netflix has original shows, a lot of documentaries, and movies that are not only highly rated, but have won Academy Awards for Best Motion Picture, Best Director, Best Actors both Leading Role and Supporting Role, and Best Actresses both Leading Role and Supporting Role. When my young niece and nephew visit, Netflix has a default profile for ""Kids,"" so they can choose whatever they want to watch, and I have no need to censor anything in that profile.",2019-03-06,5,0
516,entertainment/netflix,Netflix need to be shut down because they are forcing individual like myself who could you leave the state with them even when you ask them remove your debit card off of your website. I did not know that Netflix had my card on file until I keep getting a,"Netflix need to be shut down because they are forcing individual like myself who could you leave the state with them even when you ask them remove your debit card off of your website. I did not know that Netflix had my card on file until I keep getting a text message and they took money off my card every month without even acknowledging me that they're going to take it. I called them on many occasions and have asked the representative to take my card off of their account. I do not want my personal information on there so you can continue to charge my bill when you get ready or charge my card when you get ready.
Read full review",2019-03-04,1,9 
517,entertainment/netflix,"I changed my billing information to another debit card to avoid an overdraft. Received an email confirmation that my new payment method had replaced my original one for monthly deductions. March 1, they charged the original debit card and overdrafted the","I changed my billing information to another debit card to avoid an overdraft. Received an email confirmation that my new payment method had replaced my original one for monthly deductions. March 1, they charged the original debit card and overdrafted the account. $35 fee. Customer service said all they can do is close my account in order to cancel the charge. Could not explain why this happened and could not have cared less. Completely useless. After this month I paid $43 for, I will close my account.",2019-03-02,1,12
518,entertainment/netflix,The Netflix plan only allows 2 DVDs sent to you at a time and the next 2 will not be sent until those 2 are returned. In general you get 2 movies A WEEK if you're lucky enough to have a fast delivery service. This costs a little more than $13 per month. ,"The Netflix plan only allows 2 DVDs sent to you at a time and the next 2 will not be sent until those 2 are returned. In general you get 2 movies A WEEK if you're lucky enough to have a fast delivery service. This costs a little more than $13 per month. My main issue is I have had SEVERAL scratched discs that wouldn't play through the entire movie or wouldn't play at all! I just received one that is cracked through the entire disc! That means yet another week to wait for a replacement! They clearly do not check their DVDs before they are sent out to the next customer. In all you get about 8 DVD rentals a month, one out of the 8 a month always comes damaged. For $13 you can go to a Redbox & get more than 8 movies a month. Don't waste your money.",2019-03-01,1,8 
519,entertainment/netflix,"I am very disappointed by Netflix's new reactivation campaign. They are dropping email by saying ""So much has changed since you left and we would like you to enjoy another free trial"" and when you log in and are not careful, it displays a message for a v","I am very disappointed by Netflix's new reactivation campaign. They are dropping email by saying ""So much has changed since you left and we would like you to enjoy another free trial"" and when you log in and are not careful, it displays a message for a very short time that you are not eligible for this offer and will be charged and then moves on as if you are getting the free offer, only to be charged immediately.
Read full review",2019-02-28,1,8 
520,entertainment/netflix,Netflix poor selection of movies... Seriously. 3rd rated movies. From my experience of Netflix I can't seem to find a movie that I really want to watch. But not only that. For the price of a account with Netflix you expect to get the highest quality of m,Netflix poor selection of movies... Seriously. 3rd rated movies. From my experience of Netflix I can't seem to find a movie that I really want to watch. But not only that. For the price of a account with Netflix you expect to get the highest quality of movies but from my experience and half the movie today seem to watch aren't even in English and are all subtitled. They can't even be bothered to translate to English. Instead I have to read all the subtitle the most the movies I watch. So from my experience I don't rate Netflix that well at all.,2019-02-23,2,17
521,entertainment/netflix,Netflix keeps jacking up their prices and shrinking their library. Between the price increases and the dearth of movie and TV shows available I'm sick of Netflix. They have ruined TV for me altogether. Most of their original content blows appealing to SJ,"Netflix keeps jacking up their prices and shrinking their library. Between the price increases and the dearth of movie and TV shows available I'm sick of Netflix. They have ruined TV for me altogether. Most of their original content blows appealing to SJW, feminists, and millennials who wouldn't know a good movie or show and don't value meaningful character development.",2019-02-22,1,21
522,entertainment/netflix,"I see in other reviews that someone's account got hacked and information used to set up fraudulent account. Same happened to me. I called customer service, the agent was not helpful at all. After the promotion period is over, my account was no longer acc","I see in other reviews that someone's account got hacked and information used to set up fraudulent account. Same happened to me. I called customer service, the agent was not helpful at all. After the promotion period is over, my account was no longer accessible, but Netflix keep charging me for 7 months. I called in and was told: 1. My account was not accessible, but yet the account was being used (by who?), told someone changed the login and continued to use it, therefore I keep getting charged; 2. Netflix sent an email telling me the account info changed, (which could mean many things! );
Read full review",2019-02-18,1,14
523,entertainment/netflix,"I contacted Netflix on February 15, 2019, in regard to multiple charges being processed on my bank statement. The Netflix's customer service rep that I spoke to, confirmed that there were two fraudulent accounts opened with my information, including my d","I contacted Netflix on February 15, 2019, in regard to multiple charges being processed on my bank statement. The Netflix's customer service rep that I spoke to, confirmed that there were two fraudulent accounts opened with my information, including my debit card ending in **. I was tripled billed for 14 months. The rep stated that all the information on the (2) fraudulent account were in Spanish, which was obviously not me. I asked how they got my information and she was vague in her response and couldn't answer my question.
Read full review",2019-02-17,1,17
524,entertainment/netflix,"So Bollywood movies like Raazi, Jalebi and many more are not there. Then movies like Kabhi Alvida Na Kehna and Rockstar are not present. Then the latest season of the dramas like 8 season of Vampire Diaries is not present and last season of The Originals","So Bollywood movies like Raazi, Jalebi and many more are not there. Then movies like Kabhi Alvida Na Kehna and Rockstar are not present. Then the latest season of the dramas like 8 season of Vampire Diaries is not present and last season of The Originals is also not there. These are present on Amazon Prime video so it's unfair with us who have paid for Netflix. Amazon Prime video has more Bollywood movies than Netflix. Even the movies like PS I Love you is not there. Sometimes I feel that we should cancel the subscription.",2019-02-16,2,5 
525,entertainment/netflix,"I have always like Netflix. But Not sure I will continue much longer. Rising cost and more foreign selections. I want American programming in US, not English (most common) or other imported garbage. With cost going up and quality going done why continue.","I have always like Netflix. But Not sure I will continue much longer. Rising cost and more foreign selections. I want American programming in US, not English (most common) or other imported garbage. With cost going up and quality going done why continue.",2019-02-16,2,16
526,entertainment/netflix,I just cancelled my Netflix account due to being given the runaround and bad customer service. Woke up 3 days ago to find my Netflix and ONLY Netflix not working. So I got onto Netflix for help hahahah what a joke. Told it wasn't their fault. It was my s,"I just cancelled my Netflix account due to being given the runaround and bad customer service. Woke up 3 days ago to find my Netflix and ONLY Netflix not working. So I got onto Netflix for help hahahah what a joke. Told it wasn't their fault. It was my server's fault. And after 3 days of ringing my server and Netflix constantly for 3 days and running every test possible with my server they said that they can't do anymore for me. Keeping in mind that everything else every program that streams is still working BUT NOT Netflix. Again this went on for 3 days and after speaking to some arrogant American fool from Netflix they still insisted it wasn't their fault.
Read full review",2019-02-14,1,8 
527,entertainment/netflix,I received an email from Netflix to state that I had reopened an old account linked to an old email last used two years ago. Minutes later another email told me that the email on the account had been changed and I could no longer log in from my email add,"I received an email from Netflix to state that I had reopened an old account linked to an old email last used two years ago. Minutes later another email told me that the email on the account had been changed and I could no longer log in from my email address. Turns out, in an instant not only had my account been hacked but a payment had been taken for a new subscription - in Colombian COP currency. Considering I already have a current Netflix account in my name/house address etc, and am based in the UK, surely the email change and location of currency should have aroused some suspicion at Netflix - or required a security question. Certainly shouldn't be doable in seconds. But no, the money has just been taken from my account. Security seems very poor.",2019-02-13,1,7 
528,entertainment/netflix,I joined the Netflix free for the month plan. I was having problems trying to get it to work on our main TV but with NO luck! They told me my service was going to start billing me as my free month was up. I tried to explain that my main TV was not connec,I joined the Netflix free for the month plan. I was having problems trying to get it to work on our main TV but with NO luck! They told me my service was going to start billing me as my free month was up. I tried to explain that my main TV was not connecting to Netflix so why are they charging me when it's not connecting correctly. They told me it's my AT&T service Internet's problem. So they had to charge me because the free month was up!!! WOW. This is Netflix's way of showing good customer service!!! NO THANKS!,2019-02-13,1,9 
529,entertainment/netflix,"I opened an account and am paying by Gift Card. I found that I don't have time to watch, as in 3 months have not watched even one program or movie, so decided to cancel the service for a few months and reactivate the account when I have time to use it. F","I opened an account and am paying by Gift Card. I found that I don't have time to watch, as in 3 months have not watched even one program or movie, so decided to cancel the service for a few months and reactivate the account when I have time to use it. Found out that I CANNOT CANCEL TEMPORARILY without losing the entire remaining balance of the Gift Card!!! I was NOT ADVISED of this when I registered to pay with the Gift Card. Highly unethical in my opinion.",2019-02-11,1,7 
530,entertainment/netflix,"I watch Netflix and Amazon Prime shows/movies. They are both great providers. Netflix doesn't add new movies/series as often as Amazon Prime, but there is always OnDemand and Contour free things to watch.","I watch Netflix and Amazon Prime shows/movies. They are both great providers. Netflix doesn't add new movies/series as often as Amazon Prime, but there is always OnDemand and Contour free things to watch.",2019-02-11,5,2 
531,entertainment/netflix,"Netflix use to be better. Had newer movies but since the price increase it seems like all the options are for 2nd rate movies that I probably would never watch in the first place. I now subscribe to Netflix, Hulu, CBS & Amazon prime just to find somethin","Netflix use to be better. Had newer movies but since the price increase it seems like all the options are for 2nd rate movies that I probably would never watch in the first place. I now subscribe to Netflix, Hulu, CBS & Amazon prime just to find something to watch. Use to have Directv but got expensive with nothing to watch. Seems like it’s going in the same direction... just a little cheaper.",2019-02-11,4,5 
532,entertainment/netflix,It is good overall but the selection of movies could be better. Sometimes we will get movies that we did not order because the ones requested are not available. When movies are sent back there always seems to be another movie fast back to us.,It is good overall but the selection of movies could be better. Sometimes we will get movies that we did not order because the ones requested are not available. When movies are sent back there always seems to be another movie fast back to us.,2019-02-11,4,3 
533,entertainment/netflix,"I like the way Netflix finds content that matches my tastes, however, I sometimes think I miss some good shows because of it. I would like to have a button that gives me additional choices, such as ""check these out.""","I like the way Netflix finds content that matches my tastes, however, I sometimes think I miss some good shows because of it. I would like to have a button that gives me additional choices, such as ""check these out.""",2019-02-10,4,3 
534,entertainment/netflix,"There are so many different tv series on Netflix that I want to see, and I never get bored. I have certain days that I watch certain things. I have 2 days that I mark as movie nights in a week. It is so nice because I can plan what I am watching each nig","There are so many different tv series on Netflix that I want to see, and I never get bored. I have certain days that I watch certain things. I have 2 days that I mark as movie nights in a week. It is so nice because I can plan what I am watching each night of the week. I have a lineup on my calendar for what to watch when.",2019-02-09,5,2 
535,entertainment/netflix,When you can find a film required it generally works but sometimes although we have fast broadband it sometimes finds it difficult to show the programme. It may be better if the classes of film were to be different.,When you can find a film required it generally works but sometimes although we have fast broadband it sometimes finds it difficult to show the programme. It may be better if the classes of film were to be different.,2019-02-09,4,2 
536,entertainment/netflix,"I love Netflix! I just wish it got newer movies in, like Redbox does. It seems Netflix is great for binge watching, but not for box office hits. The overall plans are ok, and I don't mind paying the price.","I love Netflix! I just wish it got newer movies in, like Redbox does. It seems Netflix is great for binge watching, but not for box office hits. The overall plans are ok, and I don't mind paying the price.",2019-02-08,5,2 
537,entertainment/netflix,"I think Netflix is great overall. I love that there is an option for multiple users, and that those users can be signed in at the same time. If I were to change anything, I would add more content. Although I say that, at this time it's not a big enough i","I think Netflix is great overall. I love that there is an option for multiple users, and that those users can be signed in at the same time. If I were to change anything, I would add more content. Although I say that, at this time it's not a big enough issue for me to stop using Netflix.",2019-02-08,5,2 
538,entertainment/netflix,"The variety gets worse each year and is almost at the point of not being worth the money. At this point, I’m keeping the service for two original shows and when those are over, I will be canceling the service.","The variety gets worse each year and is almost at the point of not being worth the money. At this point, I’m keeping the service for two original shows and when those are over, I will be canceling the service.",2019-02-07,3,2 
539,entertainment/netflix,"I only had Netflix as a trial basis. It was ok. Just like Comcast, the variety of show was good until you've watched them over and over. Also if you would like to watch something that you haven't seen in a long time they are not available until they recy","I only had Netflix as a trial basis. It was ok. Just like Comcast, the variety of show was good until you've watched them over and over. Also if you would like to watch something that you haven't seen in a long time they are not available until they recycle that show.",2019-02-07,3,4 
540,entertainment/netflix,"Netflix has way too many movies and series that have way too much sick, explicit, and ugly sex scenes. Most stories can be told without all of that. I really do not like seeing people do all this stuff on my TV screen. If the same scenes played out on pu","Netflix has way too many movies and series that have way too much sick, explicit, and ugly sex scenes. Most stories can be told without all of that. I really do not like seeing people do all this stuff on my TV screen. If the same scenes played out on public streets, the individuals involved would be arrested for indecent exposure. The TV screen should be treated like a public place. It also has way too many programs in languages other than English. I only speak one language, so reading subtitles is a distraction from the movie for me. Much of what is being communicated is lost, because there is not enough time to see facial expressions, and emotions which are the non-verbal forms of communicating.",2019-02-06,2,11
541,entertainment/netflix,"I think it's amazing how many options there are, for movies, TV shows, and their own shows that Netflix itself produces. Usually though sometimes when I first turn on Netflix, it returns to where I was last and then says that it's unavailable and then I ","I think it's amazing how many options there are, for movies, TV shows, and their own shows that Netflix itself produces. Usually though sometimes when I first turn on Netflix, it returns to where I was last and then says that it's unavailable and then I just restart it and it's fine. When it really misbehaves, I learned a special trick, you unplug the TV while it is tuned to Netflix and this always works like a charm.",2019-02-06,4,3 
542,entertainment/netflix,"These guys are just great!! We do both streaming and DVD and have had absolutely no problems. The series presented are timely and we watch most of them. (We even binge!) Their movie selection online is extensive, many choices.","These guys are just great!! We do both streaming and DVD and have had absolutely no problems. The series presented are timely and we watch most of them. (We even binge!) Their movie selection online is extensive, many choices.",2019-02-05,5,2 
543,entertainment/netflix,"I enjoy the shows & movies offered, but can't figure out how to get to the search menu. I need a guide on how to maneuver around the choices. I really like the price per month, and that it is automatically debited from my account.","I enjoy the shows & movies offered, but can't figure out how to get to the search menu. I need a guide on how to maneuver around the choices. I really like the price per month, and that it is automatically debited from my account.",2019-02-05,3,0
544,entertainment/netflix,Wife purchased a car that has Netflix on the dash. We found it not adding anything to the radio/CD player. Object vehemently that some marketing people put this in cars. Paid for it in car cost and never wanted it.,Wife purchased a car that has Netflix on the dash. We found it not adding anything to the radio/CD player. Object vehemently that some marketing people put this in cars. Paid for it in car cost and never wanted it.,2019-02-04,1,6 
545,entertainment/netflix,I will never use their service again because of content. There are 5 shows like Big Mouth and Desire that are disgusting. The FCC should not allow show that promote **. I have told all my friends and recommended they cancel the service.,I will never use their service again because of content. There are 5 shows like Big Mouth and Desire that are disgusting. The FCC should not allow show that promote **. I have told all my friends and recommended they cancel the service.,2019-02-04,1,11
546,entertainment/netflix,It’s better than paying for TV stations that I never use. With Cable I have to pay for channels that don’t appeal to me or up charges for content not included in my plan.,It’s better than paying for TV stations that I never use. With Cable I have to pay for channels that don’t appeal to me or up charges for content not included in my plan.,2019-02-04,4,0
547,entertainment/netflix,"They usually have something good to watch, sometimes you have to search for a while. I've never had a problem with buffering and it usually comes in great. It's cost effective and never had any problems with billing or service.","They usually have something good to watch, sometimes you have to search for a while. I've never had a problem with buffering and it usually comes in great. It's cost effective and never had any problems with billing or service.",2019-02-04,4,0
548,entertainment/netflix,There is a wide variety of movies or tv shows new or old. It's great to be able to watch Star Trek for example whenever you want or new upcoming shows or movies. The price is more than reasonable and never encountered any problems or issues with Netflix.,There is a wide variety of movies or tv shows new or old. It's great to be able to watch Star Trek for example whenever you want or new upcoming shows or movies. The price is more than reasonable and never encountered any problems or issues with Netflix.,2019-02-04,4,2 
549,entertainment/netflix,"I really enjoy most of the shows you have, and love that you show old seasons of other shows, some of which I had missed when they were on tv. I especially love the Death in Paradise and Doc Martin, and other shows not normally seen in the states.","I really enjoy most of the shows you have, and love that you show old seasons of other shows, some of which I had missed when they were on tv. I especially love the Death in Paradise and Doc Martin, and other shows not normally seen in the states.",2019-02-04,4,0
550,entertainment/netflix,"I love the selection, quality & price. I only wish you could block certain types of movies that you never watch from coming up (i.e, subtitled or foreign films, LGBTQ, etc.). Stranger Things & Ozark are my faves, by the way!","I love the selection, quality & price. I only wish you could block certain types of movies that you never watch from coming up (i.e, subtitled or foreign films, LGBTQ, etc.). Stranger Things & Ozark are my faves, by the way!",2019-02-04,5,5 
551,entertainment/netflix,"Overall I am pleased with the Netflix service. Some of the content I believe should be more restricted so children, especially teenagers, cannot have access to it at any time! So called ‘adult programming’ needs cleaning up! Money alone should not be the","Overall I am pleased with the Netflix service. Some of the content I believe should be more restricted so children, especially teenagers, cannot have access to it at any time! So called ‘adult programming’ needs cleaning up! Money alone should not be the only purpose for providing a public service.",2019-02-04,4,3 
552,entertainment/netflix,"I have had Netflix for several years and they just keep improving the variety of products without raising the price. It is simple to use, no complicated steps to follow. The picture comes in clear with no interruptions or pauses. I am very happy with Net","I have had Netflix for several years and they just keep improving the variety of products without raising the price. It is simple to use, no complicated steps to follow. The picture comes in clear with no interruptions or pauses. I am very happy with Netflix.",2019-02-04,5,2 
553,entertainment/netflix,I enjoy Netflix due to its varied chooses of viewing. I also enjoy the set up of categories to choose from. The price is right and I never have to worry about interruptions while watching a show. Very reliable.,I enjoy Netflix due to its varied chooses of viewing. I also enjoy the set up of categories to choose from. The price is right and I never have to worry about interruptions while watching a show. Very reliable.,2019-02-04,5,2 
554,entertainment/netflix,It's Well but just wish more options and more recent would show. Also that things were not removed so much. Otherwise I think this is pretty good and semi affordable. I like that can download to watch later.,It's Well but just wish more options and more recent would show. Also that things were not removed so much. Otherwise I think this is pretty good and semi affordable. I like that can download to watch later.,2019-02-03,4,0
555,entertainment/netflix,"I think the service is good value for money. You get a lot of choices for a subscription fee that cost less than buying a single movie on DVD. Overall, this is a very cost effective way to watch movies. Only downside is that you don't own the movie, and ","I think the service is good value for money. You get a lot of choices for a subscription fee that cost less than buying a single movie on DVD. Overall, this is a very cost effective way to watch movies. Only downside is that you don't own the movie, and you only have a window in which to watch it for many movies. This is a little frustrating, but by no means a dealbreaker.",2019-02-03,5,2 
556,entertainment/netflix,Wish it had more movies. We looked for three movies this weekend and they had none of them. I do like all of the older tv shows they have listed and I think the search method was helpful. My grandchildren love all of the kids' shows and movies.,Wish it had more movies. We looked for three movies this weekend and they had none of them. I do like all of the older tv shows they have listed and I think the search method was helpful. My grandchildren love all of the kids' shows and movies.,2019-02-03,3,4 
557,entertainment/netflix,Need better movies. Most of the movies are not any good. Netflix has some of its own movies that are okay but not many. If I want to see a good movie I have to wait on a disk and that takes a long time sometimes.,Need better movies. Most of the movies are not any good. Netflix has some of its own movies that are okay but not many. If I want to see a good movie I have to wait on a disk and that takes a long time sometimes.,2019-02-03,3,2 
558,entertainment/netflix,"With Netflix I will never go back to cable. Netflix has it all, series, comedy, drama, documentaries, and much more. No commercials!!! When binge watching, the next episode plays automatically. I can make my own list of shows and Netflix offers suggestio","With Netflix I will never go back to cable. Netflix has it all, series, comedy, drama, documentaries, and much more. No commercials!!! When binge watching, the next episode plays automatically. I can make my own list of shows and Netflix offers suggestions based on what I watched. Also, it has a list of new releases so you don’t have to search for shows.",2019-02-03,5,0
559,entertainment/netflix,"I love Netflix. I just don’t like how a lot of content was pulled due to major networks wanting to start their own streaming services. Netflix’s answer to that dilemma, having so much original content is what keeps me loyal to Netflix.","I love Netflix. I just don’t like how a lot of content was pulled due to major networks wanting to start their own streaming services. Netflix’s answer to that dilemma, having so much original content is what keeps me loyal to Netflix.",2019-02-03,4,0
560,entertainment/netflix,"I have both the streaming and DVD option. Streaming is just okay. But the DVD option is not worth the money...not enough sites to get it to you fast enough. This is a mistake, not going to keep this plan.","I have both the streaming and DVD option. Streaming is just okay. But the DVD option is not worth the money...not enough sites to get it to you fast enough. This is a mistake, not going to keep this plan.",2019-02-03,4,2 
561,entertainment/netflix,"Good selection of first run movies, and I like separation by genre. Also you can see how others rated movies. Movies constantly being updated, so we check often to view new movie titles. The cost for subscription is reasonable.","Good selection of first run movies, and I like separation by genre. Also you can see how others rated movies. Movies constantly being updated, so we check often to view new movie titles. The cost for subscription is reasonable.",2019-02-03,4,0
562,entertainment/netflix,"The only problem we have with Netflix is choices. That could just be our taste. Also, we don't have children so that eliminates a lot. We do like the British shows and they have a lot of those: comedies, dramas, action, etc.","The only problem we have with Netflix is choices. That could just be our taste. Also, we don't have children so that eliminates a lot. We do like the British shows and they have a lot of those: comedies, dramas, action, etc.",2019-02-03,4,0
563,entertainment/netflix,I cancelled Netflix DVD through my account immediately after streaming-only option was made available. They kept on charging. My fault is that I assumed that they will do what they said and did not check my card to make sure they cancelled. The card is u,"I cancelled Netflix DVD through my account immediately after streaming-only option was made available. They kept on charging. My fault is that I assumed that they will do what they said and did not check my card to make sure they cancelled. The card is used seldom and has automatic 100% payment setup. When I called them, they just told me that they do not believe my story and the charges will stay as is. Do not trust Netflix just because they tell you that the payments have been adjusted. Verify it. They will keep on charging if they can.",2019-02-02,1,8 
564,entertainment/netflix,"My family and I enjoy Netflix. The quality of service is excellent. We have never experienced any buffering or hesitation when watching Netflix. Even when my kids were sick in bed all day and streamed The Flash for the entire day, they didn't experience ","My family and I enjoy Netflix. The quality of service is excellent. We have never experienced any buffering or hesitation when watching Netflix. Even when my kids were sick in bed all day and streamed The Flash for the entire day, they didn't experience a single glitch, hesitation, or buffering issue. We are very happy with the service, our only issue is that we all agree that we wish there were a larger selection of things to watch and more updated programs. Especially in the movie section. If they were able to offer more recently released movies that would great. Thanks!",2019-02-02,4,2 
565,entertainment/netflix,"NetFlix has a wide variety of movies and shows, the picture quality is good enough since we're not videophiles, sometimes we will be watching something and for a split moment the screen goes black which is probably due to internet speed once in a while l","NetFlix has a wide variety of movies and shows, the picture quality is good enough since we're not videophiles, sometimes we will be watching something and for a split moment the screen goes black which is probably due to internet speed once in a while lags. I kind of wish Netflix would put their entire library on the internet instead of having to order DVDs for a lot of films, but maybe that would require a huge increase in the cost of the servicing since they would have to be able to stream a lot more stuff?
Read full review",2019-02-02,5,5 
566,entertainment/netflix,Netflix is backsliding but it's still the best. The new content helps but then they had to cancel so many new shows it hurt. Still much better than Prime or anything the cable riff-raff can come up with.,Netflix is backsliding but it's still the best. The new content helps but then they had to cancel so many new shows it hurt. Still much better than Prime or anything the cable riff-raff can come up with.,2019-02-02,4,3 
567,entertainment/netflix,I believe there is a great deal of new movies that are not being added. It really would make things a lot better. I am not one to watch the same movie over and over. So new popular movies would be appreciated.,I believe there is a great deal of new movies that are not being added. It really would make things a lot better. I am not one to watch the same movie over and over. So new popular movies would be appreciated.,2019-02-02,3,3 
568,entertainment/netflix,"This service has a great variety of films. Enough series to follow and then I love the feature to save your files. The negative is that your favorites are not saved on all devices. Otherwise, it is a great alternative to cable tv.","This service has a great variety of films. Enough series to follow and then I love the feature to save your files. The negative is that your favorites are not saved on all devices. Otherwise, it is a great alternative to cable tv.",2019-02-02,5,0
569,entertainment/netflix,I'd be more apt to sign up for stations like CBS streaming if I could watch my programs without commercials. That's why I love Netflix and will not use Sling TV. Sling TV is pricier than Netflix and I can do without it.,I'd be more apt to sign up for stations like CBS streaming if I could watch my programs without commercials. That's why I love Netflix and will not use Sling TV. Sling TV is pricier than Netflix and I can do without it.,2019-02-02,5,0
570,entertainment/netflix,"I enjoy the variety of content available and ease of use. I like the movie selection, the new programming and the selection of television programs available. The app is easy to use on my television and other devices.","I enjoy the variety of content available and ease of use. I like the movie selection, the new programming and the selection of television programs available. The app is easy to use on my television and other devices.",2019-02-02,5,0
571,entertainment/netflix,"Netflix original programming—in my humble opinion—is by far more superior than its competitors. Moreover, its specials, documentaries, and syndicated programs are only one season behind, which gives you the added bonus of watching your favor TV-series in","Netflix original programming—in my humble opinion—is by far more superior than its competitors. Moreover, its specials, documentaries, and syndicated programs are only one season behind, which gives you the added bonus of watching your favor TV-series in one day if you’re a binge watcher.",2019-02-02,5,0
572,entertainment/netflix,Very disappointed that you have brought Barack and Michelle on board. Do you really think that their beliefs are the beliefs of most Americans? Your clients don’t all live in New York and California. A shame you had to bring politics into your business..,Very disappointed that you have brought Barack and Michelle on board. Do you really think that their beliefs are the beliefs of most Americans? Your clients don’t all live in New York and California. A shame you had to bring politics into your business...you are losing me. We just signed up for Amazon Prime!,2019-02-02,1,4 
