62,sunlux-energy,"I evaluated a few other vendors and the bottom line that came up was the pricing for the same product. Even though SunLux was 15% higher, based on the customer feedback, it looked like their system had more pros than cons. Their reps were very eager to k","I evaluated a few other vendors and the bottom line that came up was the pricing for the same product. Even though SunLux was 15% higher, based on the customer feedback, it looked like their system had more pros than cons. Their reps were very eager to keep all the work on schedule and when there was an inspection issue, they tried to get it resolved ASAP. But after everything was installed, it sounded like when I sent them some email, there was a lag on their response. Or maybe that was because the equipment is LG and they don't know the LG product too much.
Read full review",2021-06-10,5,0
63,sunlux-energy,"When I reached out to a couple of solar companies, SunLux was pretty responsive and I decided to go with them. The sales process was straightforward. They came out, did an analysis, and sent it to me. They followed up a couple times and it took me a few ","When I reached out to a couple of solar companies, SunLux was pretty responsive and I decided to go with them. The sales process was straightforward. They came out, did an analysis, and sent it to me. They followed up a couple times and it took me a few months to pull the trigger. Then, during the whole process, they were fairly communicative except towards the end. I didn't know if they were transitioning offices but there was about a two-week period where I couldn't get ahold of anyone. Then, they got ahold of me and I had to escalate something to a couple of people. I finally got ahold of them and they did the final connection thing.",2021-06-09,5,0
64,sunlux-energy,"SunLux is a good deal for the environment. Hopefully, it turns out to be as good as some of my friends have told us theirs has been. However, the installation probably would have been a lot faster if we could get the city to move faster. The process was ","SunLux is a good deal for the environment. Hopefully, it turns out to be as good as some of my friends have told us theirs has been. However, the installation probably would have been a lot faster if we could get the city to move faster. The process was pretty put together and the city made things slow. They kept me informed along the way as to what was going on. I don't know why it took so long for them to come in and put the meter in. That was several weeks, I don't know why, other than DWP is shorthanded.",2021-05-27,4,0
65,sunlux-energy,"I kept on going back and forth and wavering if it was something I wanted to spend that much money on, if I wanted to come out of pocket and pay for it or if I just wanted to finance it. Finally, I thought of financing it, and once I made my decision, eve","I kept on going back and forth and wavering if it was something I wanted to spend that much money on, if I wanted to come out of pocket and pay for it or if I just wanted to finance it. Finally, I thought of financing it, and once I made my decision, everything after that went fast. The people did a good job with the installation. One of the screens was broken so they had to replace that. There was one decision they had where they thought they could move a couple panels, wasn't in the right place, so they called and got the approval through their people and then me about it. I told them if they figure it will be better in this location then that's fine so they moved everything and set it up really quickly.
Read full review",2021-05-14,4,0
66,sunlux-energy,They were very responsive to emails and phone calls. The installation guys were great. Everything was easy.,They were very responsive to emails and phone calls. The installation guys were great. Everything was easy.,2021-05-13,5,0
67,sunlux-energy,"Was very pleased that the owner reached out to help find a reasonable solution for both parties. Once the issue was explained, he made sure that the customer walked away happy and I think everyone wins with that in mind.
Original review: May 11, 2021
Wen","Was very pleased that the owner reached out to help find a reasonable solution for both parties. Once the issue was explained, he made sure that the customer walked away happy and I think everyone wins with that in mind.
Original review: May 11, 2021
Went with Sunlux to get a solar system to hook up an electric jacuzzi (that was a mistake right away, should not use electric to heat jacuzzi, not worth it at all, even with solar). I told the salesmen this was the purpose of installing solar, and he said great and led me down the path to obtain solar with Sunlux. My bill went through the roof once I started running my jacuzzi and after multiple attempts, no one at Sunlux is willing to help in anyway... they are literally in it just for the sale, don't waste your time and go with literally any other solar company!!! Also, if you are military, they don't offer any discounts, just FYI...",2021-05-17,5,0
68,sunlux-energy,"Their presentation was much better than some of the other folks we talked to. They had a better sense of what they were talking about and were able to portray that to me, who did not know anything about solar. The installation went really well, and reall","Their presentation was much better than some of the other folks we talked to. They had a better sense of what they were talking about and were able to portray that to me, who did not know anything about solar. The installation went really well, and really, really quickly. The driver dropped off the incorrect panels but they corrected that. It took him a week to get the new ones. But as soon as they dropped in my driveway, they were right on the house. So there was no problem there. The project manager, Bonnie, was really good. Bonnie and the salesman, Mike, were super great at everything and helping out and helping me understand.",2021-04-28,5,0
69,sunlux-energy,"I was very pleased with SunLux Energy. I live in the city of Glendale, California and we must have the most difficult permitting process ever. We started this process on April 23rd of 2020 and it took almost one year to pull the permit just to have SunLu","I was very pleased with SunLux Energy. I live in the city of Glendale, California and we must have the most difficult permitting process ever. We started this process on April 23rd of 2020 and it took almost one year to pull the permit just to have SunLux come in and install the solar. We had an original project manager who left the company and kinda left us hanging for a bit. But the next project manager that came in did an excellent job trying to recover and stuck with us throughout the process. I really appreciate that.
Read full review",2021-04-21,5,0
70,sunlux-energy,"The main factor that played into going with SunLux was a presentation I got from my energy company that installed it, Green Convergence. They were fantastic. They explained to me why SunLux panels were better, as opposed to the other ones. I did about fi","The main factor that played into going with SunLux was a presentation I got from my energy company that installed it, Green Convergence. They were fantastic. They explained to me why SunLux panels were better, as opposed to the other ones. I did about five estimates, and Green Convergence was the only one that presented me with SunLux panels. I did my consumer research, and at the time, they seemed to be the best. I live in California, and my panels are still working probably 99% of what my first year was. I've not had a problem with them. I do have them cleaned professionally every nine months.
Read full review",2021-04-16,5,0
71,sunlux-energy,"The fact that SunLux had been around the longest of the companies that we looked at and where the part of the industry that their founders had come from, and the support and transparency we received on our initial call with them gave us the most confiden","The fact that SunLux had been around the longest of the companies that we looked at and where the part of the industry that their founders had come from, and the support and transparency we received on our initial call with them gave us the most confidence that they'd be able to see the project through and provide support even afterward.
Read full review",2021-04-08,5,0
