,Index,Company,Review,Date,Rating,Polarity,Subjectivity,Lemmas,Topic_words,Topic_number
105,2386,canon,"Hi

I am about to cancel my subcription. You have some good stuff originating with you but not enough.



Your choices are very limited mostly themes like violence, sci fi and adolescent targeted entertainment. Really unhappy.



Martha",2015-11-10 11:24:00,neg,0.10142857142857145,0.5371428571428571,"['hi', 'cancel', 'subcription', 'good', 'stuff', 'originate', 'enough', 'choice', 'limited', 'mostly', 'theme', 'like', 'violence', 'sci', 'fi', 'adolescent', 'target', 'entertainment', 'really', 'unhappy', 'martha']","problem, help, call, account, say, really, thank, movie, great, rep",12.0
106,2387,canon,"Dear Netflix



I cannot remember being so angry !!!! I have been a member of Netflix paying my subscription on a regular monthly basis by direct debit for years and you have the audacity to question my validity !!!!

I was asked three times to repeat my password to sign in tonight. Never before have I signed in..


I am a senior and have terrible arthritis in my hands and its another tiny keyboard to navigate.

You then tell me to change it. I do that on my computer. Your email says it is changed. I go back to my TV.

It refuses to recognise the new password. two hours have now been wasted.

My whole evening is ruined thanks to you.! I cannot watch Netflix which I am loyally paying for.

Your CEO was interviewed last week on TV. Very revealing.

I shall now write to him.



If I am, on this end of my email answering you, and at the TV, which receives your service, then for God's sake accept that not everyone is under twenty and computer literate nor can they handle today's technology '

Please take this as my authority to identify myself and don't give me any more grief.

Ask me security questions which only I know. Does that not make more sense than what you have just put me through ??? Banks are far more vulnerable but far more advanced and updated. Take some advice from their websites.



I look forward to your reply



sincerely



Pia Turner",2015-11-05 00:33:00,neg,0.040159899779040394,0.5013111888111889,"['dear', 'remember', 'angry', 'member', 'pay', 'subscription', 'regular', 'monthly', 'basis', 'direct', 'debit', 'year', 'audacity', 'question', 'validity', 'ask', 'three', 'time', 'repeat', 'password', 'sign', 'tonight', 'never', 'sign', 'senior', 'terrible', 'arthritis', 'hand', 'another', 'tiny', 'keyboard', 'navigate', 'tell', 'change', 'computer', 'email', 'say', 'change', 'go', 'back', 'tv', 'refuse', 'recognise', 'new', 'password', 'two', 'hour', 'waste', 'whole', 'even', 'ruin', 'thanks', 'you', 'watch', 'loyally', 'pay', 'ceo', 'interviewed', 'last', 'week', 'tv', 'reveal', 'shall', 'write', 'end', 'email', 'answer', 'tv', 'receives', 'service', 'god', 'sake', 'accept', 'everyone', 'twenty', 'computer', 'literate', 'handle', 'today', 'technology', 'please', 'take', 'authority', 'identify', 'give', 'grief', 'ask', 'security', 'question', 'know', 'make', 'sense', 'put', 'bank', 'far', 'vulnerable', 'far', 'advanced', 'update', 'take', 'advice', 'website', 'look', 'forward', 'reply', 'sincerely', 'pia', 'turner']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
107,2388,canon,"The concept of Netflix is a great one; the user interface is a convoluted mess! Somebody must have just learned how to use Javascript and is now infatuated with it to the point of absurdity! That novice employee along with his/her supervisor or manager should be fired! They have no common sense.

It is now impossible to use the interface with any ease whatsoever. It was FAR BETTER years ago when it was without all the damned Javascript gimmicks! I don't need those idiots telling me things like ""... Because you watched so-and-so..."". It should be up to USERS to view what's available so that USERS can decide for themselves what they want to watch.


Netflix's method of grouping things by carefully-worded headings is nothing more than gathering psychological profiles from users when they click to read descriptions and/or choose certain movies. I suppose that they are selling that data to some government ""Big Brother"" agency.

Also, I agree with ""Anonymous"" who posted the following in October, (the 4th?):
----------
""I see several categories, all saying there are 50 movies in each category BUT I would say that at least 1/2 if not more are listed in every category. So this really cuts the amount of movies that are available to us down to maybe,if we are lucky MAYBE 400 movies to choose from.""
----------

The old say ""If it ain't broke -- don't fix it!"" applies to Netflix and those children they hired who insist upon playing with the User Interface.


I called and talked for an hour about all these issues with some lady who PROMISED that she would do something about it. Yeah. Sure! That was weeks ago and the damned thing is still a mess! Netflix is getting worse each and every time some idiot ""thinks"" that they know how to improve it. Obviously, none of them have any professional training nor professional experience. Morons.",2015-11-03 10:27:00,neg,-0.008320105820105828,0.45608465608465615,"['concept', 'great', 'one', 'user', 'interface', 'convolute', 'mess', 'somebody', 'must', 'learn', 'use', 'javascript', 'infatuate', 'point', 'absurdity', 'novice', 'employee', 'along', 'hisher', 'supervisor', 'manager', 'fire', 'common', 'sense', 'impossible', 'use', 'interface', 'ease', 'whatsoever', 'far', 'well', 'year', 'ago', 'without', 'damn', 'javascript', 'gimmick', 'need', 'idiot', 'tell', 'thing', 'like', 'watch', 'soandso', 'user', 'view', 'available', 'user', 'decide', 'want', 'watch', 'method', 'group', 'thing', 'carefullyworded', 'heading', 'nothing', 'gathering', 'psychological', 'profile', 'user', 'click', 'read', 'description', 'andor', 'choose', 'certain', 'movie', 'suppose', 'sell', 'data', 'government', 'big', 'brother', 'agency', 'also', 'agree', 'anonymous', 'post', 'follow', 'october', 'see', 'several', 'category', 'say', 'movie', 'category', 'would', 'say', 'atleast', 'list', 'every', 'category', 'really', 'cut', 'amount', 'movie', 'available', 'u', 'maybe', 'lucky', 'maybe', 'movie', 'choose', 'old', 'say', 'ai', 'broke', 'fix', 'applies', 'child', 'hire', 'insist', 'upon', 'play', 'user', 'interface', 'call', 'talk', 'hour', 'issue', 'lady', 'promise', 'would', 'something', 'yeah', 'sure', 'week', 'ago', 'damn', 'thing', 'still', 'mess', 'get', 'bad', 'every', 'time', 'idiot', 'think', 'know', 'improve', 'obviously', 'none', 'professional', 'training', 'professional', 'experience', 'moron']","movie, watch, would, call, go, see, time, like, use, take",6.0
108,2389,canon,"This SUCKS.i have no service so I go no line to get a C.S # and the machine blow you off,not cool.will have to think if I want something that does not work",2015-10-15 14:34:00,neg,0.0,0.0,"['sucksi', 'service', 'go', 'line', 'c', 'machine', 'blow', 'coolwill', 'think', 'want', 'something', 'work']","movie, back, service, time, month, dvd, one, call, get, good",5.0
109,2390,canon,"I just got Netflix a month ago,all of the sudden I couldnt get it on my lap top.I called them and after 20 min of blabbing about the problem he said he needed 199.00 to fix it! and that only they could fix it so dont bother taking it to anyone else.I am getting a second opinion.They should fix it for you just like any other server would do.Greed should be listed with all of Netflixes advertisements.",2015-10-10 12:07:00,neg,-0.03125,0.46875,"['get', 'month', 'ago', 'sudden', 'couldnt', 'lap', 'topi', 'call', 'min', 'blabbing', 'problem', 'say', 'need', 'fix', 'could', 'fix', 'dont', 'bother', 'take', 'anyone', 'elsei', 'get', 'second', 'opinionthey', 'fix', 'like', 'server', 'would', 'dogreed', 'list', 'netflixes', 'advertisement']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
110,2391,canon,"This has been the worst experience ever and is driving people back into the video shops.

The internet provider blames netflixs netflix blames your equipment.

I have now had three IT providers had a small success when primus guy placed me on channel 11
since lost everything with netflix with messages your not connected to internet and the like
My computers are working fine speed test complets all fine modem router all fine

Time for another beer and calm down

Totally over the whole event!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",2015-10-09 02:55:00,neg,0.13131313131313133,0.4626262626262626,"['bad', 'experience', 'ever', 'drive', 'people', 'back', 'video', 'shop', 'internet', 'provider', 'blame', 'netflixs', 'blame', 'equipment', 'three', 'provider', 'small', 'success', 'primus', 'guy', 'place', 'channel', 'since', 'lose', 'everything', 'message', 'connect', 'internet', 'like', 'computer', 'work', 'fine', 'speed', 'test', 'complets', 'fine', 'modem', 'router', 'fine', 'time', 'another', 'beer', 'calm', 'totally', 'whole', 'event']","service, time, customer, account, new, show, use, like, would, keep",4.0
111,2392,canon,This is absolutely the worst streaming video service ever they cannot make there service work with firesticks or mobile phones if you are thinking about this service cut off your own head it will be a much more pleasant experience than trying to get their shirts service to work,2015-09-27 21:08:00,neg,0.20666666666666664,0.8733333333333333,"['absolutely', 'bad', 'stream', 'video', 'service', 'ever', 'make', 'service', 'work', 'firesticks', 'mobile', 'phone', 'think', 'service', 'cut', 'head', 'much', 'pleasant', 'experience', 'try', 'shirt', 'service', 'work']","service, customer, call, know, wait, say, problem, help, movie, cancel",3.0
112,2393,canon,I have a Dell Latitude e4200 series I have gone and put the Netflix app on my computer with Windows 10 it constantly freezes the video while the words audio keeps going and then it looks like it goes in fast forward mode to catch up to the worlds please fix streaming issues for Windows 10,2015-09-24 14:24:00,neg,0.1,0.4666666666666667,"['dell', 'latitude', 'series', 'go', 'put', 'app', 'computer', 'window', 'constantly', 'freeze', 'video', 'word', 'audio', 'keep', 'go', 'look', 'like', 'go', 'fast', 'forward', 'mode', 'catch', 'world', 'please', 'fix', 'stream', 'issue', 'window']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
113,2394,canon,"Yesterday we noticed that our Netflix account of over ten years was compromised. Someone had deleted all the non primary profiles, renamed my primary profile and added two new profiles. The names on the new profiles were Evar, Tulva and Sel. Of course I immediately changed my password and called customer service. I explained that my family's profiles were deleted after someone hacked my account and asked them to restore the original profiles so that we could retain over ten years worth of activity on these profiles. I was told that Netflix doesn't have this capability. This is a multi million dollar if not billion dollar a year company and they are telling me they don't back up user data. I also noticed that even though I had changed my password and checked the ""sign off all devices"" box that all of our other devices were still able to go into Netflix, watch movies and most disquieting of all, change the password and/or email address on my account. This was an Ipad, two Iphones, and Android phone and the PC in my living room. When I asked the customer support rep why this was I was told ""it takes 8 hours for the signal to be distributed to these other devices"". I questioned the tech as to why it takes something that travels the speed of light 8 hours to kick out other devices on my account. Pointing out that an 8 hour window is plenty of time for anyone that hacked my account to continue to make changes to it, including my password and email address and that this doesn't exactly instill much confidence in me the customer. At last I requested to speak to a supervisor. After explaining my issues to the supervisor and being told that I would be put on hold while he looked into my problems, I listened to the same songs for over five minutes before being transferred to a survey asking me if I was satisfied with the service I received. Then the robot voice said ""thank you, goodbye"" and the call ended. I called back, by this time it was discovered that even though I had changed the name on the primary profile from ""Evar"" to my own name, the Netflix navigation window was still referring to me as ""Evar"" as in ""Top Picks for Evar"" etc. When I called back I spoke with the same support rep I had in the first place and asked for him to put me through to his supervisor again. By the way the support rep was named ""Steven"" and his supervisor was named ""Al"" or ""Allen"". Again I was cut off and called back a third time. Got a support rep named ""Kevin"" this time and asked to speak to a Manager. Kevin asked me to provide details so he could escalate the call. After I gave him details he attempted to trouble shoot with me. I reminded him that he asked for details and that I gave them and wish to speak with his Manager. He put me on hold and ten minutes later I was talking to another Supervisor. I explained my issues again to this supervisor (for the fourth time now) and was told that it takes 8 hours for the system to kick out the other devices on my account. Again I insisted that this was an outrageous window of opportunity for hackers to continue to run rampant with my account. Meanwhile my wife and daughter were still on their devices, using all the original log in information to watch movies AND had access to the ""change password"" and ""change email"" forms on my account. My ""current"" password showing up on their devices as a series of dots, already filled in and the form just waiting for a ""new password"" to be added and underneath confirmed. I was again told that it will take 8 hours for the new log in information to work and for all devices to be booted out. I was also informed it would take 24 hours for my personal information on my primary profile to reflect my own name and not ""Evar"" on the navigation page.

So, to recap.

1. Lost four profiles worth of data (watched, rated etc. ) Netflix has no backups or ways to restore that. Big problem.

2. After my account was compromised by hackers it will take 8 hours to purge them from my account even after changing my password and email address. Enormous Problem. There is no excuse in the 21st century for such a delay.

3. I was hung up on not once but twice by Netflix before my issues were resolved.",2015-09-20 07:03:00,neg,0.13840909090909093,0.3758636363636365,"['yesterday', 'notice', 'account', 'ten', 'year', 'compromise', 'someone', 'delete', 'non', 'primary', 'profile', 'rename', 'primary', 'profile', 'add', 'two', 'new', 'profile', 'name', 'new', 'profile', 'evar', 'tulva', 'sel', 'course', 'immediately', 'change', 'password', 'call', 'customerservice', 'explain', 'family', 'profile', 'delete', 'someone', 'hack', 'account', 'ask', 'restore', 'original', 'profile', 'could', 'retain', 'ten', 'year', 'worth', 'activity', 'profile', 'told', 'capability', 'multi', 'million', 'dollar', 'billion', 'dollar', 'year', 'company', 'tell', 'back', 'user', 'data', 'also', 'notice', 'eventhough', 'change', 'password', 'checked', 'sign', 'device', 'box', 'device', 'still', 'able', 'go', 'watch', 'movie', 'disquiet', 'change', 'password', 'andor', 'email', 'address', 'account', 'ipad', 'two', 'iphones', 'android', 'phone', 'pc', 'living', 'room', 'ask', 'customer', 'support', 'rep', 'told', 'take', 'hour', 'signal', 'distribute', 'device', 'question', 'tech', 'take', 'something', 'travel', 'speed', 'light', 'hour', 'kick', 'device', 'account', 'point', 'hour', 'window', 'plenty', 'time', 'anyone', 'hack', 'account', 'continue', 'make', 'change', 'include', 'password', 'email', 'address', 'exactly', 'instill', 'much', 'confidence', 'customer', 'last', 'request', 'speak', 'supervisor', 'explain', 'issue', 'supervisor', 'told', 'would', 'put', 'hold', 'look', 'problem', 'listen', 'song', 'five', 'minute', 'transfer', 'survey', 'ask', 'satisfied', 'service', 'receive', 'robot', 'voice', 'say', 'thank', 'goodbye', 'call', 'end', 'call', 'back', 'time', 'discover', 'eventhough', 'change', 'name', 'primary', 'profile', 'evar', 'name', 'navigation', 'window', 'still', 'refer', 'evar', 'top', 'pick', 'evar', 'etc', 'call', 'back', 'spoke', 'support', 'rep', 'first', 'place', 'ask', 'put', 'supervisor', 'way', 'support', 'rep', 'name', 'steven', 'supervisor', 'name', 'al', 'allen', 'cut', 'call', 'back', 'third', 'time', 'get', 'support', 'rep', 'name', 'kevin', 'time', 'ask', 'speak', 'manager', 'kevin', 'ask', 'provide', 'detail', 'could', 'escalate', 'call', 'give', 'detail', 'attempt', 'trouble', 'shoot', 'remind', 'ask', 'detail', 'give', 'wish', 'speak', 'manager', 'put', 'hold', 'ten', 'minute', 'later', 'talk', 'another', 'supervisor', 'explain', 'issue', 'supervisor', 'fourth', 'time', 'told', 'take', 'hour', 'system', 'kick', 'device', 'account', 'insist', 'outrageous', 'window', 'opportunity', 'hacker', 'continue', 'run', 'rampant', 'account', 'meanwhile', 'wife', 'daughter', 'still', 'device', 'use', 'original', 'log', 'information', 'watch', 'movie', 'access', 'change', 'password', 'change', 'email', 'form', 'account', 'current', 'password', 'show', 'device', 'series', 'dot', 'already', 'fill', 'form', 'wait', 'new', 'password', 'add', 'underneath', 'confirm', 'told', 'take', 'hour', 'new', 'log', 'information', 'work', 'device', 'boot', 'also', 'inform', 'would', 'take', 'hour', 'personal', 'information', 'primary', 'profile', 'reflect', 'name', 'evar', 'navigation', 'page', 'recap', 'lose', 'four', 'profile', 'worth', 'data', 'watch', 'rat', 'etc', 'backup', 'way', 'restore', 'big', 'problem', 'account', 'compromise', 'hacker', 'take', 'hour', 'purge', 'account', 'even', 'change', 'password', 'email', 'address', 'enormous', 'problem', 'excuse', 'century', 'delay', 'hungup', 'twice', 'issue', 'resolve']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
114,2395,canon,I think netflix should let people decide if they want to pay for netflix every month on their own instead of netflix just automatically taking money from people... If the person have an account with netflix then they should be able to choose pay when i want to pay button for that month and automatic button thats pays every month that takes from your account... Netflix should have every show every movie and update them all the time specially the tv shows that be on netflix...,2015-09-11 10:25:00,neg,0.48571428571428577,0.7321428571428571,"['think', 'let', 'people', 'decide', 'want', 'pay', 'every', 'month', 'instead', 'automatically', 'take', 'money', 'people', 'person', 'account', 'beable', 'choose', 'pay', 'want', 'pay', 'button', 'month', 'automatic', 'button', 'thats', 'pay', 'every', 'month', 'take', 'account', 'every', 'show', 'every', 'movie', 'update', 'time', 'specially', 'tv', 'show']","would, pay, tv, account, ve, good, could, bad, every, movie",0.0
115,2396,canon,I am very satisfied. Lost my info to log in. The guy on the line at customer service was VERY helpful. He even stayed on the phone with me and walked me through the process of resetting my info because I'm not tech savvy. Thank you so much for your help!!!!!!!!!!!,2015-09-07 17:59:00,neg,0.6166666666666667,0.5,"['satisfied', 'lose', 'info', 'log', 'guy', 'line', 'customerservice', 'helpful', 'even', 'stayed', 'phone', 'walk', 'process', 'reset', 'info', 'tech', 'savvy', 'thank', 'much', 'help']","account, call, password, take, change, helpful, fix, hour, say, device",10.0
116,2397,canon,i called and spoke with someone named Kevin. I guess I upset him because he didn't know it was still on phone and he said that if I didn't get off the phone he was going to have a problem with me so I don't think this is very good customer service. I will probably discontinue Netflix if this is the way you treat your customers.,2015-09-06 16:34:00,neg,0.9099999999999999,0.7800000000000001,"['call', 'spoke', 'someone', 'name', 'kevin', 'guess', 'upset', 'know', 'still', 'phone', 'say', 'phone', 'go', 'problem', 'think', 'good', 'customerservice', 'probably', 'discontinue', 'way', 'treat', 'customer']","service, customer, call, know, wait, say, problem, help, movie, cancel",3.0
117,2398,canon,I cancelled my account approximately 5 months ago and just found out I have been charged all this time for service I never used,2015-09-04 10:33:00,neg,-0.4,0.6,"['cancel', 'account', 'approximately', 'month', 'ago', 'found', 'charge', 'time', 'service', 'never', 'use']","month, call, account, would, charge, customerservice, problem, company, one, movie",13.0
118,2399,canon,"Firstly I would like to start by saying Netflix is the best thing that's happened since smart TV'S were introduced. I am concerned about a few things that currently is preventing me from getting Netflix on a full time basis.
- All time classic movies are not there,if they are then they're not on there for a long time
- Why do u lot need to remove movies?can't u just keep on adding and not remove them?
- On ""My List"" why can't you have seperate lists for movies and TV shows,as currently there's too much congestion with the two mixed together
- Why can't you have your 5 red star rating AND/OR IMDB Rating(as I find this more accurate then ur own 5 red star ratings)?
- Why cant we upload whatever we're watching on our mobile devices to our smart TV'S? Like you can with YouTube,this is to only save time typing your searches as a pose to using your TV remote for searching films/shows?",2015-09-01 15:59:00,neg,0.18659147869674186,0.406265664160401,"['firstly', 'would', 'like', 'start', 'say', 'best', 'thing', 'happen', 'since', 'smart', 'tv', 'introduce', 'concerned', 'thing', 'currently', 'prevent', 'get', 'full', 'time', 'basis', 'time', 'classic', 'movie', 're', 'long', 'time', 'lot', 'need', 'remove', 'movie', 'cant', 'keep', 'add', 'remove', 'list', 'cant', 'seperate', 'list', 'movie', 'tv', 'show', 'currently', 'much', 'congestion', 'two', 'mixed', 'together', 'cant', 'red', 'star', 'rating', 'andor', 'imdb', 'rating', 'find', 'accurate', 'ur', 'red', 'star', 'rating', 'cant', 'upload', 'whatever', 're', 'watch', 'mobile', 'device', 'smart', 'tv', 'like', 'youtube', 'save', 'time', 'type', 'search', 'pose', 'use', 'tv', 'remote', 'search', 'filmsshows']","time, problem, like, movie, customerservice, issue, call, watch, never, service",7.0
119,2400,canon,NO. I AM NOT OKAY WITH THIS. I have limited internet service because that's all I can afford. Its not enough to stream a daily show episode let alone a whole movie. I have internet access at work so I don't need much at home so renting DVD's is my best option. Those stupid rental kiosks only carry popular movies most of which I don't watch because they're crap. I guess now I'll have to cancel my netflix account and figure out something else. Even if I was to get better internet service at home I wouldn't keep my account with you now.,2015-09-01 06:35:00,neg,0.08296703296703298,0.5186813186813187,"['okay', 'limited', 'internet', 'service', 'afford', 'enough', 'stream', 'daily', 'show', 'episode', 'let', 'alone', 'whole', 'movie', 'internet', 'access', 'work', 'need', 'much', 'home', 'rent', 'dvd', 'best', 'option', 'stupid', 'rental', 'kiosk', 'carry', 'popular', 'movie', 'watch', 're', 'crap', 'guess', 'll', 'cancel', 'account', 'figure', 'something', 'else', 'even', 'well', 'internet', 'service', 'home', 'would', 'keep', 'account']","service, customer, call, know, wait, say, problem, help, movie, cancel",3.0
120,2401,canon,Not worth it. Watching a series then get message that too many people watching on my account. NO BODY IS WATCHING!!!!! It's my account and I followed the instructions but still the same message. What is the point?? Its easier to buy the box sets. Not happy this is either an unsecured network or just very poor. My advice is don't bother just subscribe to sky or virgin.,2015-08-27 16:33:00,neg,-0.014000000000000012,0.501,"['worth', 'watch', 'series', 'message', 'many', 'people', 'watch', 'account', 'body', 'watch', 'account', 'follow', 'instruction', 'still', 'message', 'point', 'easy', 'buy', 'box', 'set', 'happy', 'either', 'unsecured', 'network', 'poor', 'advice', 'bother', 'subscribe', 'sky', 'virgin']","account, could, receive, would, show, movie, refund, get, payment, access",9.0
121,2402,canon,"Netflix product and customer service has taken a dive! In the past 3 weeks, each DVD I ordered had an issue. The first 2 times I was understanding, but last week there was an issue with both the DVD I had and Netflix streaming. Wow, I pay for services I can't use? That's not right! I called customer service for each department, here are my pitiful experiences:

First, DVD customer service is NOT open after 8pm. Which is annoying because I don't settle in to watch my movies until after work, dinner, and dishes, at least 9pm. Now I have to call back in the morning, when I don't have time! Secondly, I've been told that the real problem is not the DVD disk, but it's my DVD BlueRay player. Really? Nothing is wrong with my BlueRay player. 2 out of 3 replacements played just fine, but 2 copies of Mission a Impossible III played for 25 to 30 minutes, then started skipping all over the place. Customer service reps were generally unhelpful, didn't ease my frustration and when I said ""cancel my service,"" they said ""ok."" Nothing to make things right (except to send me more broken disks), nothing to try to keep me satisfied, nothing to keep me as a customer. Wow! This is NOT the company Reed Hastings founded as I know it. What has happened?

Streaming services were also down during the time my DVDs wouldn't work. One rep one night told me they were having issues, that ""stuff"" happened and nothing they could do; I would just have to check back. The next night, still no streaming services. I called again. This rep told me they weren't having issues, it was my DVD player and it needed to be updated and reset to factory default settings. Umm, my player was already updated and I don't know how to ""reset to factory settings."" He told me to call the manufacturer. Again, no real help. And no recourse. I didn't do anything and a few days later I tried streaming services again - guess what? It was working. Now I'm feeling I was deceived. I told Netflix to cancel my streaming services too. And they just said, ""ok.""

Reed Hastings, what has happened to your product and your customer service? Both are flailing and failing big time.",2015-08-26 21:44:00,neg,0.010535074244751665,0.41753712237583207,"['product', 'customerservice', 'take', 'dive', 'past', 'week', 'dvd', 'order', 'issue', 'first', 'time', 'understand', 'last', 'week', 'issue', 'dvd', 'stream', 'wow', 'pay', 'service', 'cant', 'use', 'right', 'call', 'customerservice', 'department', 'pitiful', 'experience', 'first', 'dvd', 'customerservice', 'open', 'annoy', 'settle', 'watch', 'movie', 'work', 'dinner', 'dish', 'atleast', 'call', 'back', 'morning', 'time', 'secondly', 've', 'told', 'real', 'problem', 'dvd', 'disk', 'dvd', 'blueray', 'player', 'really', 'nothing', 'wrong', 'blueray', 'player', 'replacement', 'played', 'fine', 'copy', 'mission', 'impossible', 'iii', 'played', 'minute', 'start', 'skip', 'place', 'customer', 'service', 'rep', 'generally', 'unhelpful', 'ease', 'frustration', 'say', 'cancel', 'service', 'say', 'ok', 'nothing', 'make', 'thing', 'right', 'except', 'send', 'broken', 'disk', 'nothing', 'try', 'keep', 'satisfied', 'nothing', 'keep', 'customer', 'wow', 'company', 'reed', 'hastings', 'found', 'know', 'happen', 'stream', 'service', 'also', 'time', 'dvd', 'would', 'work', 'one', 'rep', 'one', 'night', 'told', 'issue', 'stuff', 'happen', 'nothing', 'could', 'would', 'check', 'back', 'next', 'night', 'still', 'stream', 'service', 'call', 'rep', 'told', 'issue', 'dvd', 'player', 'need', 'update', 'reset', 'factory', 'default', 'setting', 'umm', 'player', 'already', 'update', 'know', 'reset', 'factory', 'setting', 'told', 'call', 'manufacturer', 'real', 'help', 'recourse', 'anything', 'day', 'later', 'try', 'stream', 'service', 'guess', 'work', 'feel', 'deceive', 'told', 'cancel', 'stream', 'service', 'say', 'ok', 'reed', 'hastings', 'happen', 'product', 'customerservice', 'flail', 'fail', 'big', 'time']","service, problem, movie, call, time, customerservice, work, say, use, would",2.0
122,2403,canon,"Cancelled my subscription to NETFLIX due to the lie they told: they said they give maternity leave to all their employees, which was a bold faced lie. It is only given to the upper management and not to the rest of the employees under NETFLIX. I urge everyone to do the same. Had this been you employeed through NETFLIX and your wife had a baby, you would not be allowed time off for maternity leave to bond with your child(ren). Or be there for them both. I would do this for you had it been you, once again, I urge you to cancel your subscription from NETFLIX.",2015-08-26 09:29:00,neg,0.041666666666666664,0.4333333333333333,"['cancel', 'subscription', 'due', 'lie', 'told', 'say', 'give', 'maternity', 'leave', 'employee', 'bold', 'face', 'lie', 'give', 'upper', 'management', 'rest', 'employee', 'urge', 'everyone', 'employeed', 'wife', 'baby', 'would', 'allow', 'time', 'maternity', 'leave', 'bond', 'child', 'ren', 'would', 'urge', 'cancel', 'subscription']","customerservice, number, support, phone, contact, customer, think, easy, seem, anyone",15.0
123,2404,canon,"This is a question not a comment:
How many actual movie are listed in my account for my family to watch?

I see several categories, all saying there are 50 movies in each category BUT I would say that at least 1/2 if not more are listed in every category. So this really cuts the amount of movies that are available to us down to maybe,if we are lucky MAYBE 400 movies to choose from.

Suggestion: make a category titled "" All Movies"" and list them in alphabetical order, like Crackel dose, so as to not waste our time hunting through duplicates.

And DO NOT PUT ANY MOVIES THAT ARE RATED 2 STARS OR LOWER IN MY ACOUNT!!

Thank you.
Courtney",2015-08-24 17:40:00,neg,0.08840277777777779,0.32222222222222224,"['question', 'comment', 'many', 'actual', 'movie', 'list', 'account', 'family', 'watch', 'see', 'several', 'category', 'say', 'movie', 'category', 'would', 'say', 'atleast', 'list', 'every', 'category', 'really', 'cut', 'amount', 'movie', 'available', 'u', 'maybe', 'lucky', 'maybe', 'movie', 'choose', 'suggestion', 'make', 'category', 'title', 'movie', 'list', 'alphabetical', 'order', 'like', 'crackel', 'dose', 'waste', 'time', 'hunt', 'duplicate', 'put', 'movie', 'rat', 'star', 'low', 'acount', 'thank', 'courtney']","movie, watch, would, call, go, see, time, like, use, take",6.0
124,2405,canon,Worst customer service ever! The rep on the other end of the phone was condescending and constantly talked over me. Perhaps customer service classes should be taught at this center! Happy to cancel service with Netflix,2015-08-24 11:48:00,neg,-0.09,0.5616666666666668,"['bad', 'customerservice', 'ever', 'rep', 'end', 'phone', 'condescend', 'constantly', 'talk', 'perhaps', 'customerservice', 'class', 'taught', 'center', 'happy', 'cancel', 'service']","customerservice, number, support, phone, contact, customer, think, easy, seem, anyone",15.0
125,2406,canon,"Quality has decreased dramatically. And, they provide no access to comment about problems. They advertise great service-they do not deliver-used to but no longer.",2015-08-22 19:45:00,neg,0.2,0.725,"['quality', 'decrease', 'dramatically', 'provide', 'access', 'comment', 'problem', 'advertise', 'great', 'servicethey', 'deliverused', 'nolonger']","customerservice, call, get, dvd, thank, problem, one, want, year, movie",8.0
126,2407,canon,"Hi

Someone has used my email address when they created a netflix account. They put in their own VISA/ Bank card num and their name is Simone.

I tried to log in using my email (i thought i had signed up) but because this person has taken it I couldnt, therefore I changed my password and now this 'Simone' person wont be able to get into their account because its my email and password they need but the account is on their bank card.

If that makes sense?

Please help!! Maybe you could trace the card number and see who the real owner is?

Thanks",2015-08-22 18:21:00,neg,0.4453125,0.53125,"['hi', 'someone', 'use', 'email', 'address', 'create', 'account', 'put', 'visa', 'bank', 'card', 'num', 'name', 'simone', 'try', 'log', 'use', 'email', 'thought', 'signedup', 'person', 'take', 'couldnt', 'therefore', 'change', 'password', 'simone', 'person', 'wont', 'beable', 'account', 'email', 'password', 'need', 'account', 'bank', 'card', 'make', 'sense', 'please', 'help', 'maybe', 'could', 'trace', 'card', 'number', 'see', 'real', 'owner', 'thanks']","account, day, take, dvd, email, cancel, customer, customerservice, say, charge",1.0
127,2408,canon,"Really rude customer service woman, discusted with how she spoke to me and wouldnt listen to me. The problem was solved by myself rather than the womans help who was sending me on a wild goose chase. Really rude american woman.",2015-08-20 11:39:00,neg,-0.125,0.4,"['really', 'rude', 'customerservice', 'woman', 'discusted', 'spoke', 'wouldnt', 'listen', 'problem', 'solve', 'rather', 'woman', 'help', 'send', 'wild', 'goose', 'chase', 'really', 'rude', 'american', 'woman']","problem, help, call, account, say, really, thank, movie, great, rep",12.0
128,2409,canon,I cancel last month's from Netflix movie s and today I got and email from my bank saying you all took money out of my accounts again now I have an over draft because you all charge please make sure. You cancel I not working now and I can't afford it right now. My bank account is with Wood forest national bank my name paula frazier make sure it doesn't happen again thank you.,2015-08-17 13:31:00,neg,0.3214285714285714,0.5950396825396825,"['cancel', 'last', 'month', 'movie', 'today', 'get', 'email', 'bank', 'say', 'take', 'money', 'account', 'draft', 'charge', 'please', 'makesure', 'cancel', 'work', 'cant', 'afford', 'right', 'bank', 'account', 'wood', 'forest', 'national', 'bank', 'name', 'paula', 'frazier', 'makesure', 'happen', 'thank']","account, day, take, dvd, email, cancel, customer, customerservice, say, charge",1.0
